Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity_class
72670,2Fup9XFE9sXWu9Qft2Q7ZB,Killswitch Engage;Howard Jones,Atonement,The Signal Fire (feat. Howard Jones),50,185066,False,0.493,0.984,5,-4.222,1,0.0672,4.42e-05,4.99e-06,0.349,0.192,103.963,4,metalcore,2
80686,7Hkbm2DgepcriVxDrwbCcc,Mohammed Rafi;Sanam,Sanam - Taarif Karoon,Taarif Karoon,58,157760,False,0.796,0.681,5,-6.067,1,0.0464,0.352,0.0,0.105,0.795,111.995,4,pop-film,3
53527,0b7qBgsDlYz5koxoIdTZTe,Fly By Midnight,Silver Crane,Tomorrow,64,185474,False,0.568,0.669,2,-5.698,1,0.037,0.112,0.0,0.115,0.405,149.969,4,house,3
72482,3p7qbTzPf4jKeEEwy765sI,Architects;Winston McCall,For Those That Wish To Exist,Impermanence,53,242356,False,0.374,0.895,8,-4.073,1,0.0752,0.000212,0.0,0.0289,0.417,174.062,4,metalcore,2
68833,6q1WOIijTtyt7CqfmMhsdz,Pablo Chill-E,S.U.N.O,Majin Boo,41,151714,True,0.805,0.667,0,-7.024,1,0.0893,0.0737,0.0,0.0661,0.722,140.062,4,latino,1
101855,2zLMOb6Z01X9PLxl09xJ9t,Phunard,Devi Drone,Devi Drone,59,112198,False,0.208,0.0187,0,-32.373,0,0.0661,0.971,0.879,0.119,0.458,68.983,3,sleep,3
4478,78kPi2sLwSmILgJXz7wQxg,Jon Hopkins,Insides,Small Memory,54,100946,False,0.528,0.00779,1,-23.281,1,0.091,0.993,0.959,0.151,0.48,131.447,4,ambient,2
33100,6Ox1rvlwEpB49drasQm6RF,Lil Peep,Star Shopping,Star Shopping,75,142000,True,0.538,0.471,4,-9.84,0,0.0955,0.0946,0.0185,0.116,0.307,93.07,4,emo,4
107224,5KXKhCfPNS4342ly8tTf6w,Johnny Hates Jazz,Turn Back The Clock,Shattered Dreams - Remastered,65,207346,False,0.655,0.72,10,-9.423,1,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,4,synth-pop,3
100339,5cyDXBdzZk0p3keqDAVkCs,Dan Hylander;Raj Montana Band,Om änglar och sjakaler,Svart kaffe,38,220866,False,0.799,0.939,9,-4.057,0,0.07,0.207,0.00766,0.197,0.846,118.68,4,ska,1
53650,3dD9yyYTQ73SZvyOygyKva,Whethan;Dua Lipa,Fifty Shades Freed (Original Motion Picture Soundtrack),High (& Dua Lipa),67,196706,True,0.708,0.552,10,-5.552,0,0.21,0.0922,0.0,0.0541,0.686,147.834,4,house,3
71961,5rX6C5QVvvZB7XckETNych,Kid Rock,Rock n Roll Jesus,All Summer Long,73,297586,False,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,4,metal,4
32886,2ZIaH69kaz55RM4Pjx6KXl,Four Tet,New Energy,Two Thousand and Seventeen,57,252255,False,0.551,0.469,2,-8.393,1,0.0296,0.327,0.161,0.0939,0.498,75.495,4,electronic,2
23200,3wK37814vyrRNUvTV4R2MU,CamelPhat;Eli & Fur,Dark Matter,Waiting,49,331511,False,0.701,0.758,0,-9.247,1,0.0461,0.097,0.289,0.144,0.249,120.001,4,deep-house,2
54988,3Ws4h8IcE1VJHWebd1Awjo,Proem,Socially Inept,Socially Inept,8,245386,False,0.186,0.573,0,-19.173,1,0.192,0.496,0.896,0.102,0.0731,90.056,3,idm,1
40517,67iZyjUMkdGl8RSXsXaYET,Elaine Martins;Cassiane;Midian Lima;Hellen Miranda,Escolhidas,Escolhidas,41,247756,False,0.468,0.671,2,-6.237,1,0.0494,0.138,0.0,0.366,0.341,149.811,3,gospel,1
68807,62o8KoI44JfN7aYxgTnPvh,Maluma,Mala Mía,Mala Mía,66,183752,False,0.749,0.752,6,-4.883,1,0.345,0.31,0.0,0.232,0.901,180.049,4,latino,3
8840,2adQxPZYRc8V004HgbE2p9,Andrzej Zaucha,Dookoła Wojtka II - Jeszcze w zielone gramy,Bądź moim natchnieniem,34,196360,False,0.54,0.553,1,-6.685,1,0.0307,0.539,0.0,0.229,0.687,127.193,4,blues,1
110696,3NqigSf4ZhHqRDyT1kTVAc,Deny,Invencible,Invencible,31,255000,False,0.362,0.948,2,-2.898,0,0.0459,3.17e-05,6.18e-05,0.348,0.304,155.955,4,trance,1
112293,4BaHxoK6n9LkHOa2mBvpWn,Nazan Öncel,Hayvan,Beni Bu Koca Şehirde Yalnız Bırakma,42,230240,False,0.715,0.809,3,-4.404,0,0.0528,0.116,3.76e-05,0.0805,0.757,149.978,4,turkish,1
80845,4LIJn3SG7mCCNKQc6vyy5S,G. V. Prakash;Saindhavi,Udhayam NH4 (Original Motion Picture Soundtrack),Yaaro Ivan,56,283906,False,0.699,0.496,1,-7.88,0,0.0479,0.74,0.000347,0.112,0.75,82.008,4,pop-film,2
63116,1ZGmDs16vtSI0nlxDFljFK,BURNOUT SYNDROMES,BURNOUT SYNDROMEZ,PHOENIX,58,246813,False,0.493,0.947,0,-0.717,1,0.0701,0.111,0.0,0.345,0.656,137.124,4,j-rock,3
35713,20afROj46L7SIMdaKUMEfy,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,Liga Pra Sua Ex,39,136097,False,0.702,0.846,4,-6.031,0,0.0396,0.535,0.0,0.111,0.964,171.936,4,forro,1
91014,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Native,Counting Stars,83,257266,False,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,4,rock,4
80123,0og9wKFGgFFNQnrBe7eisG,Shankar Mahadevan;Alyssa Mendonsa,Karthik Calling Karthik,Uff Teri Adaa,67,304088,False,0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,4,pop-film,3
20311,59qrUpoplZxbIZxk6X0Bm3,Jason Derulo,Take You Dancing,Take You Dancing,78,190306,False,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,4,dance,4
102674,0gJBPDy458wPeWGHei3TvO,Bryan Adams,Spirit: Stallion Of The Cimarron (Music From The Original Motion Picture),Here I Am - End Title,60,284066,False,0.581,0.777,8,-7.122,1,0.0296,0.0078,4.04e-05,0.0891,0.162,98.963,4,songwriter,3
91766,3YBZIN3rekqsKxbJc9FZko,Guns N' Roses,Appetite For Destruction,Paradise City,79,405640,True,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,4,rock,4
107173,1y748kOQshZECWk5MddfOv,Climie Fisher,Everything,Love Changes (Everything),66,268186,False,0.624,0.868,5,-5.867,1,0.0269,0.305,1.38e-05,0.186,0.806,111.143,4,synth-pop,3
82069,5Th6EdNVhxp0TPX41ZLZk6,Blondie,One Way Or Another,One Way Or Another - Remastered/2001,60,212706,False,0.45,0.877,9,-6.403,1,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,4,power-pop,3
71610,1grvqYbhgqJxwdzeY1vgSb,Scorpions,Blackout,No One Like You (2015 - Remaster),31,238866,False,0.441,0.796,9,-2.851,0,0.0431,0.0167,2.52e-06,0.166,0.696,118.146,4,metal,1
48909,0NVHRsxOwvf6mcGqrDrhiG,Dr. Peacock;Sefa,Leven Is Lijden,Muzika - Sefa Remix,62,158400,False,0.481,0.993,5,-0.77,1,0.0402,0.000505,0.981,0.516,0.0388,100.008,4,hardcore,3
104884,1BfLvxdgw6mcP6wkpxE34Z,Green Valley,Mírame a los Ojos,Las Llaves del Reino,27,171000,False,0.596,0.479,7,-9.061,1,0.158,0.465,0.0,0.35,0.541,144.405,4,spanish,1
97715,0u8vLdKjqe63Lrs8bTw6ka,Reginaldo Rossi,"20 Super Sucessos, Vol. 3",A Raposa e as Uvas,48,226561,False,0.788,0.619,5,-7.313,1,0.0431,0.419,0.0,0.651,0.874,130.063,4,sertanejo,2
4457,4dVLyTbpd6o1f1rhnOBLR8,Mree,The Middle,When You Come Home,43,271586,False,0.353,0.116,0,-14.189,1,0.0373,0.98,0.000787,0.0917,0.102,64.119,4,ambient,1
2932,2NXYLpZdCZ6qaqZlaMpDMd,Luis Alberto Spinetta,Mondo Di Cromo,No Te Alejes Tanto De Mí,45,209893,False,0.783,0.292,2,-18.026,1,0.0404,0.164,0.00185,0.153,0.696,120.802,4,alt-rock,2
44186,3agtg0x11wPvLIWkYR39nZ,Linkin Park,Meteora,Somewhere I Belong,67,213933,False,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,4,grunge,3
90654,6yP3V5FXNNJU8Z441vxhCV,Elvis Presley,Platinum - A Life In Music,It's Now or Never,55,193906,False,0.633,0.365,4,-14.94,1,0.0403,0.428,0.00378,0.569,0.743,126.266,4,rock-n-roll,2
112428,4wqeNlogyJtBbcSmL5saYo,Teoman,Gecenin Sonuna Yolculuk,Koma Hali,40,265480,False,0.784,0.561,1,-7.972,1,0.0378,0.348,0.0106,0.112,0.667,110.097,4,turkish,1
18964,7tyNbkpB4b2oGjbv3gEbaP,Jay Mohr,Happy. And A Lot.,Similar Hates,19,220303,False,0.555,0.51,9,-18.472,1,0.948,0.82,0.0,0.375,0.379,82.584,4,comedy,1
70083,25pWemriUQVrZ3yIiS2IBf,Eason Chan,黑·白·灰,十年,61,205423,False,0.6,0.468,8,-9.126,1,0.0335,0.865,3.13e-06,0.104,0.203,123.987,4,mandopop,3
44431,7GGJ7uPEFfjhfx2UD3ZNYX,Dead By Sunrise,Out Of Ashes,Inside of Me,56,138280,False,0.47,0.941,2,-3.242,1,0.0381,1.93e-05,0.0,0.0556,0.696,106.974,4,grunge,2
110176,01Lh80BtWdfDkyaSUh37zi,WHITENO1SE;DEGO,A State Of Trance Showcase - Mix 020: WHITENO1SE,Trampoline,54,171857,False,0.594,0.633,7,-5.349,0,0.0433,0.0141,0.0315,0.28,0.0397,139.977,4,trance,2
94568,0qpkkotJY99wDV5jBGdDMn,LXVI;SauceOnly,The Reason Why,The Reason Why,32,175310,True,0.638,0.757,8,-6.286,1,0.0386,0.00522,0.0,0.0794,0.311,81.552,4,sad,1
94295,7gu0zaym9C9Kp1va4ZeYXR,creamy,Tell Me Why I'm Waiting,Tell Me Why I'm Waiting,58,139357,False,0.76,0.207,11,-13.359,0,0.0809,0.523,0.11,0.103,0.199,124.955,4,sad,3
55232,7fY8qVujvm5lZBrt5Y1sIJ,Arijit Anand;Ankita Barwad,Khayaal,Khayaal,56,149749,False,0.702,0.326,1,-11.575,1,0.0313,0.731,0.000287,0.146,0.556,110.022,4,indian,2
48412,5czjjnbTatyFal33a9h1aN,Rakim,The 18th Letter / The Book Of Life,Guess Who's Back,59,250906,False,0.796,0.798,6,-7.456,0,0.262,0.0153,0.0,0.106,0.692,94.016,4,hardcore,3
32518,7LWPWw7PtYHrDn194kNCPA,DJ Snake;Yellow Claw,Encore,Ocho Cinco,47,222000,True,0.552,0.939,1,-2.126,1,0.147,0.00195,0.115,0.0693,0.397,150.022,4,electronic,2
5390,4Q2pNhiQ5KtzuXd0GIbRiz,Raimu,The Spirit Within,Counting Rice,60,181305,False,0.645,0.242,2,-13.986,0,0.0402,0.805,0.894,0.115,0.0744,140.015,4,anime,3
97569,3UlP8G6k8NawnDRCEJqZlj,Gusttavo Lima,Gusttavo Lima e Você (Ao Vivo),Eu Te Achei - Ao Vivo,46,193973,False,0.374,0.564,7,-6.394,1,0.0415,0.737,0.0,0.915,0.465,208.701,4,sertanejo,2
91001,5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,AM,I Wanna Be Yours,92,183956,False,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4,rock,4
113951,54o7m2sWPTagySKiaPPpT2,Passion;Kristian Stanfill,More Like Jesus (Live),More Like Jesus - Live,44,338694,False,0.404,0.676,10,-5.468,1,0.0354,0.0274,0.0,0.352,0.163,144.056,3,world-music,2
113488,0M1ujzJ1RTvLt13C4GsnaT,Chris Tomlin,Arriving,Indescribable - Arriving Album Version,46,237986,False,0.362,0.83,11,-4.183,1,0.033,0.0341,0.0,0.115,0.447,179.867,3,world-music,2
65302,5mdWIwsJAzR97ShGkt8gcR,ZICO;HOMIES,Street Man Fighter Original Vol.3 (Mission by Rank),New thing (Prod. ZICO) (Feat. Homies),78,147426,False,0.775,0.865,1,-2.015,1,0.307,0.0453,0.0,0.261,0.663,175.12,4,k-pop,4
86306,4BodkdQk2Ouo6BFbLqoWtG,FM Static,Critically Ashamed,Tonight,65,218586,False,0.598,0.547,10,-5.93,0,0.0232,0.285,0.0,0.0891,0.25,77.969,4,punk,3
106650,1bx7OUl2UmAnA5oZkm9If7,Caesars,Jerk It Out,Jerk It Out,63,195666,False,0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,4,swedish,3
95586,4kb82H9MRkZ0EVsrVGV8Gb,Banda Real,"La Presión, Vol. 1",El bajadero,31,579213,False,0.674,0.865,5,-4.563,1,0.213,0.0447,0.00132,0.162,0.535,166.075,4,salsa,1
30774,6VRhkROS2SZHGlp0pxndbJ,Skrillex;Sirah,Bangarang EP,Bangarang (feat. Sirah),71,215253,True,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,4,edm,4
53263,1ZNDa26Rrj8VVOnsV7q1Dj,Deep Chills,All About It,All About It,59,135642,False,0.741,0.564,7,-8.777,1,0.0328,0.307,0.0,0.171,0.884,108.055,4,house,3
15408,5pTwD58utTkX0spi0OkCI6,Shiloh Dynasty;Vluestar,I’ll Keep You Safe,I’ll Keep You Safe,53,140356,False,0.534,0.336,10,-10.807,0,0.0642,0.802,0.00964,0.129,0.267,138.116,4,chill,2
107578,28X3oUkHJBD0H6Paal3rJX,Priest,New Flesh,Reloader,25,204000,False,0.661,0.556,11,-10.241,0,0.0285,0.0552,0.000274,0.0645,0.567,115.019,4,synth-pop,1
71226,5anCkDvJ17aznvK5TED5uo,Avenged Sevenfold,Hail to the King,Hail to the King,76,305906,False,0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,4,metal,4
29144,5WggjuxMubr94bo33Aan4K,ILLENIUM;Kerli,Awake,Sound of Walking Away,54,253333,False,0.362,0.79,2,-2.761,1,0.066,0.0744,0.000181,0.101,0.208,179.943,4,dubstep,2
79231,5dUMh0ugelpKfoFp3qChuK,Ray Charles,True Genius,Hit the Road Jack,70,119880,False,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,4,piano,4
71841,5IVA7WzOlWrmZh8EqZqMaw,Hatebreed,The Concrete Confessional,Looking Down the Barrel of Today,70,161626,True,0.486,0.986,1,-4.71,1,0.0818,0.000662,0.048,0.29,0.501,180.085,4,metal,4
41258,710B9xFjNOisQtKtppZE9p,Type O Negative,Bloody Kisses (Top Shelf Edition),Black No. 1 (Little Miss Scare -All),60,675653,True,0.348,0.7,4,-8.885,1,0.0611,0.0397,0.00228,0.106,0.416,93.614,4,goth,3
13628,558SfyunbgL9P0LDxtua3c,Larry Heard,Love's Arrival,Missing You - Jazz Cafe' Mix Edit,8,399245,False,0.801,0.448,6,-10.188,0,0.051,0.065,0.811,0.0927,0.756,115.99,4,chicago-house,1
79223,1sbtlxnooEBDFwBmPNeoWP,Kenzie Smith Piano,"Anime Music Collection Piano Solo, Vol. 7","Sadness and Sorrow (From ""Naruto"")",49,190275,False,0.536,0.0486,4,-17.507,0,0.132,0.92,0.822,0.0821,0.157,128.263,4,piano,2
61180,5ECVIgsFRkS4ZdyhId00uP,Tokyo Girls' Style,ノクターナル,この雨が上がっても,26,274600,False,0.741,0.769,0,-4.237,0,0.0249,0.544,0.000495,0.158,0.594,108.007,4,j-idol,1
86573,0GcU3ZhlnF5k3vKjqPRifa,Soda Stereo,Dynamo (Remastered),Sweet Sahumerio - Remasterizado 2007,41,363360,False,0.634,0.665,7,-12.186,1,0.0363,0.00119,0.579,0.148,0.206,113.966,4,punk,1
61148,6WuXGHUvU6bDtHAA4jqz02,Nogizaka46,Time flies (Complete Edition),ガールズルール,29,289586,False,0.411,0.98,8,-2.349,0,0.0986,0.0467,1.12e-05,0.339,0.486,168.031,4,j-idol,1
96087,13n2H7IIDPs0w0NkFOWBwf,Diogo Nogueira,"Sambabook Jorge Aragão, Vol. 1",Eu e Você Sempre,45,304640,False,0.732,0.634,2,-10.718,1,0.0356,0.111,0.0,0.175,0.886,85.976,4,samba,2
65151,0UzymivvUH5s8z4PeWZJaK,ENHYPEN,BORDER : CARNIVAL,FEVER,77,172106,False,0.6,0.713,6,-5.079,0,0.0592,0.0642,0.0,0.142,0.471,72.999,4,k-pop,4
65566,6AOrC7t2WS5ykYcnoHpiS2,TOMORROW X TOGETHER,minisode 2: Thursday's Child,Lonely Boy (The tattoo on my ring finger),71,168751,False,0.666,0.639,2,-5.245,0,0.131,0.24,0.0,0.0928,0.505,144.881,4,k-pop,4
99067,4BL4aEbddW0OGv6fFYYFUt,Anuv Jain,Ocean,Ocean,53,252630,False,0.72,0.237,3,-11.665,1,0.0415,0.963,0.0,0.0952,0.606,125.335,4,singer-songwriter,2
47479,7Ar4G7Ci11gpt6sfH9Cgz5,The Doobie Brothers,Toulouse Street,Listen to the Music,76,227266,False,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,4,hard-rock,4
15726,4YryEvPbPX8FLHml5fRnsF,Yxngxr1,BOY IN BLUE,BOY IN BLUE,58,206315,True,0.852,0.34,7,-9.759,1,0.0614,0.787,7.44e-06,0.0842,0.141,114.023,4,chill,3
3154,70LcF31zb1H0PyJoS1Sx1r,Radiohead,Pablo Honey,Creep,85,238640,True,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,alternative,4
84892,5xcfepnz1v7a83T8An9gjw,The Beatles,Help! (Remastered),The Night Before - Remastered 2009,54,154933,False,0.461,0.762,2,-6.727,1,0.0379,0.0537,0.0,0.238,0.632,84.496,4,psych-rock,2
71972,39m87lOMd5ccENPVvAT7gH,Sabaton,Bismarck,Bismarck,65,313984,False,0.505,0.859,6,-5.546,0,0.0431,0.00346,0.0012,0.263,0.434,95.036,4,metal,3
81064,7ef4DlsgrMEH11cDZd32M6,Calvin Harris;Dua Lipa,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),89,214846,False,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4,pop,4
26790,1XwCMlrS2Idp9kKQyXMyCP,Alan Menken,Rapunzel Neu Verföhnt,"Flynn Wanted - From ""Tangled""/Score",20,171160,False,0.32,0.516,1,-11.792,1,0.17,0.84,0.0474,0.226,0.141,146.921,4,disney,1
15903,16OsNuLTc8FYS5954MFkrV,Milky Day,Take It Slow,Take It Slow,52,167961,False,0.544,0.586,10,-9.7,1,0.0577,0.574,0.0,0.173,0.474,78.022,4,chill,2
2008,6rrKbzJGGDlSZgLphopS49,The Score,ATLAS,Unstoppable,73,192106,False,0.485,0.843,1,-3.993,0,0.0467,0.00129,1.01e-05,0.14,0.602,78.001,4,alt-rock,4
40169,3IcKMQszCEB2xxcip1tSqP,Kiara Vitória,Despreocupa,Despreocupa,45,310635,False,0.498,0.582,2,-5.62,1,0.031,0.512,0.0,0.246,0.308,134.886,4,gospel,2
69249,0eUoYmNn5MVHTyh6DuhDY4,Sujatha,Meesamadhavan (Original Motion Picture Soundtrack),Karimizhi - Female Version,35,304253,False,0.37,0.604,4,-8.074,0,0.0565,0.141,0.0,0.156,0.534,80.909,4,malay,1
45940,0wgMbW9PdwZIyp51Me1p8k,Chamin Correa,En Concierto Chamin Correa,Una Mañana,21,360760,False,0.734,0.629,7,-9.463,0,0.0397,0.86,0.651,0.691,0.771,117.047,4,guitar,1
51454,2YMlGrhVHdbXeDejv0R77R,Yo Yo Honey Singh,Together Forever,Together Forever,54,229218,False,0.737,0.832,9,-5.199,0,0.165,0.26,0.0,0.108,0.67,160.022,4,hip-hop,2
102086,40riOy7x9W7GXjyGp4pjAv,Eagles,Hotel California (2013 Remaster),Hotel California - 2013 Remaster,84,391376,False,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4,songwriter,4
39915,0sGxdHIZbbJCHY05hAixUe,STANOVSKY,Tiefenrausch,Glauben,38,174464,False,0.511,0.448,4,-10.358,1,0.0826,0.886,0.0178,0.113,0.0798,92.607,4,german,1
59244,0WEE0Vd1V0NNNruKem6d8t,Idlefon,Anthology of Persian Experimental Music,After the Quake,1,348187,False,0.421,0.464,2,-14.075,1,0.0396,0.586,0.918,0.108,0.167,160.053,4,iranian,1
87855,0KM3fzzUBVW0vW7RmFh28v,Connie Francis,The Collection,Stupid Cupid,57,134560,False,0.606,0.725,3,-7.019,1,0.0352,0.831,1.07e-05,0.0407,0.963,136.815,4,r-n-b,2
47013,2MuWTIM3b0YEAskbeeFE1i,Metallica,Master Of Puppets (Remastered),Master Of Puppets,81,515386,False,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,4,hard-rock,4
72073,060RNnzoMay3wKJek1faPc,Bring Me The Horizon,amo,MANTRA,64,233128,True,0.5,0.817,0,-3.501,1,0.0459,0.00054,0.0,0.152,0.599,90.01,4,metalcore,3
97333,6GkUCsN1tEH24jobKl0yP7,Jorge & Mateus,Jorge & Mateus Ao Vivo Em Goiânia (Ao Vivo Em Goiânia / 2007),Do Brasil A Argentina (Tô Indo Te Buscar) - Ao Vivo Em Goiânia / 2007,49,200000,False,0.443,0.816,7,-5.475,1,0.0655,0.209,0.0,0.962,0.554,123.972,4,sertanejo,2
107158,0HDO6JFfplYPrSWuufUosZ,Videoclub,Euphories,Amour plastique,62,227026,False,0.696,0.354,6,-14.043,0,0.0353,0.767,0.00158,0.128,0.242,119.938,4,synth-pop,3
18005,7MkysLvt3L8UFji2PceoFU,Lil Dicky;Brendon Urie,Professional Rapper,Molly (feat. Brendon Urie of Panic at the Disco),66,244339,True,0.829,0.514,7,-6.694,1,0.037,0.203,0.000157,0.115,0.397,114.955,4,comedy,3
104279,46no6CQQvcw4ijBAulQ6rp,Ana Torroja,90's Pop Tour 4 (En Vivo Desde la Arena Ciudad de México),Ya No Te Quiero (En Vivo),33,236397,False,0.667,0.868,10,-6.846,1,0.0415,0.228,0.00388,0.974,0.88,92.036,4,spanish,1
57010,5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me,Without Me,78,201660,True,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,indie,4
31504,0dkvbYmXYEPK7gGMdytmfI,Lykke Li,sex money feelings die (slowed version),sex money feelings die - slowed version,75,168810,True,0.797,0.44,5,-6.587,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,4,electro,4
53832,2LxdNADWier3MKTei8FbOY,Oliver Heldens;Nile Rodgers;House Gospel Choir,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),74,157205,False,0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,4,house,4
111339,2BgnllppKagvBLUhDGCZFd,Hooverphonic,Blue Wonder Power Milk,Magenta,21,289800,False,0.493,0.685,11,-9.503,1,0.0343,0.00548,0.861,0.124,0.0916,120.061,4,trip-hop,1
37731,46wDgUJ1A4ovoFiC68LfnM,DJ Ramonstro;SÓ MEGA FUNK;Mc Leléto,Mega Funk De Copão na Mão,Mega Funk De Copão na Mão,44,184502,True,0.858,0.552,8,-7.438,1,0.0715,0.00764,0.0017,0.174,0.632,127.015,4,funk,2
30311,4mQpBIJKBpd8lcrtZ73SP8,Nucleya;Benny Dayal;Badshah,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),Let's Nacho,54,215075,False,0.742,0.947,0,-3.749,1,0.0321,0.0906,0.0221,0.0721,0.88,130.043,4,edm,2
8662,3hSy2AUoElgIk6fjhYnRH3,Elvin Bishop,Sure Feels Good: The Best Of Elvin Bishop,Fooled Around And Fell In Love,57,276933,False,0.634,0.585,10,-13.112,1,0.0305,0.0729,0.0805,0.0953,0.61,113.463,3,blues,2
15392,39FexuVmNT8zcnB1DoscSn,Tom Odell,Flying :)),Flying :)),65,179157,True,0.511,0.148,6,-15.064,1,0.0316,0.965,0.0388,0.112,0.299,133.71,4,chill,3
15345,5rAM2UW8MeVtBxKoNTRXUE,Yxngxr1,Childhood Dreams,Rather Do,65,135000,True,0.859,0.545,9,-9.39,1,0.248,0.853,0.0,0.0928,0.722,128.0,4,chill,3
19461,28cnXtME493VX9NOw9cIUh,Johnny Cash,American IV: The Man Comes Around,Hurt,74,216533,False,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,4,country,4
16418,17i5jLpzndlQhbS4SrTd0B,Johann Sebastian Bach;Yo-Yo Ma,"Bach: Cello Suites Nos. 1, 5 & 6","Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",69,152280,False,0.275,0.157,7,-18.752,1,0.0636,0.89,0.842,0.186,0.304,73.289,4,classical,4
74279,2nrqCvsHTendQmjtTB1SxS,Jota Quest,Jota Quest - Rio de Janeiro - 28/01/2005,Do Seu Lado - Ao Vivo,45,297266,False,0.584,0.922,7,-5.513,1,0.0422,0.0216,0.0015,0.963,0.76,142.05,4,mpb,2
22265,1L3S5vFgsVzweUJnAIfSGM,Wintersun,Wintersun,Beyond the Dark Sun,54,158333,False,0.18,0.87,0,-6.432,1,0.091,1.23e-06,0.0718,0.507,0.361,178.925,4,death-metal,2
39600,5itF66zYn38tEXTAvFPqIk,Milky Chance,Sadnecessary,Down By The River,66,241052,False,0.687,0.695,9,-7.954,1,0.0486,0.755,6.11e-05,0.109,0.453,114.029,4,german,3
101376,2bRKxuH1o7pTmb1y4GfdEc,White Noise Baby Sleep;White Noise for Babies,Best White Noise for Baby Sleep - Loopable with No Fade,Clean White Noise - Loopable with no fade,85,90228,False,0.0,0.00342,8,-28.46,1,0.0,0.791,1.0,0.111,0.0,0.0,0,sleep,4
55705,5JjI5hR0isXUV6LjIv6k1o,Pritam;Neeraj Shridhar,Crook (Original Motion Picture Soundtrack),Kya,46,229800,False,0.705,0.694,5,-6.55,0,0.0719,0.252,0.0,0.332,0.802,95.995,4,indian,2
78914,45j29eTf8lBmFe2Rjj0RgG,Wolfgang Petry,Auf das Leben,Ich heiß Freiheit,24,199729,False,0.677,0.758,4,-5.62,1,0.0452,0.0426,3.78e-05,0.229,0.952,75.992,4,party,1
21115,65v99AWZyNz3aRmfrT2I7N,Omah Lay,Boy Alone,i'm a mess,69,153946,True,0.682,0.633,4,-6.213,1,0.239,0.307,0.0328,0.112,0.601,123.259,5,dancehall,4
23528,3TjSfWGX3hsBISISnYnBev,Roman Müller;Matt Wills;The Small Things,Feel Alive,Feel Alive,51,194425,False,0.707,0.661,7,-7.587,1,0.04,0.137,0.0,0.0795,0.455,99.987,4,deep-house,2
4120,13Z3uZXTFpbLBZ8R1rTUKO,Sleeping At Last,Atlas: II,Hearing,65,248635,False,0.207,0.292,7,-11.641,1,0.0328,0.818,0.942,0.0934,0.11,141.869,4,ambient,3
20818,378iszndTZAR4dH8kwsLC6,Sia;Sean Paul,This Is Acting,Cheap Thrills (feat. Sean Paul),71,224813,False,0.592,0.8,6,-4.931,0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,4,dance,4
33003,03eJ2DclFWXYU8GWgANdmZ,XXXTENTACION;PnB Rock;Trippie Redd,Bad Vibes Forever,bad vibes forever,75,150475,True,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,4,emo,4
